text,processed_text,category
I would like to receive my salary in a different currency. How does that work?,i would like to receive my salary in a different currency how does that work,receiving_money
How can people transfer money to me?,how can people transfer money to me,receiving_money
i want to get my salary deposited as pesos?,i want to get my salary deposited as pesos,receiving_money
My salary is deposited in GBP. Do I need to choose the currency?,my salary is deposited in gbp do i need to choose the currency,receiving_money
What do I need to do to get my salary through this?,what do i need to do to get my salary through this,receiving_money
How can you transfer my salary to my correct currency?,how can you transfer my salary to my correct currency,receiving_money
I need my payment in another currency,i need my payment in another currency,receiving_money
how do i find out about transfers,how do i find out about transfers,receiving_money
I received my salary in the wrong currency. How do I change this?,i received my salary in the wrong currency how do i change this,receiving_money
Can I transfer my payroll to the bank?,can i transfer my payroll to the bank,receiving_money
Can i receive transfers from my employer this way?,can i receive transfers from my employer this way,receiving_money
Can my friend send me money if it is not in US dollars?,can my friend send me money if it is not in us dollars,receiving_money
"Do I need to select a preference to receive my salary payments in GBP and, if so, where?",do i need to select a preference to receive my salary payments in gbp and if so where,receiving_money
How do I get money from friends?,how do i get money from friends,receiving_money
Is it possible for a friend to personally send me a payment?,is it possible for a friend to personally send me a payment,receiving_money
What are the steps for my friend to send me money?,what are the steps for my friend to send me money,receiving_money
Can I receive payments in another currency?,can i receive payments in another currency,receiving_money
What do I need to do to receive my payroll in the account?,what do i need to do to receive my payroll in the account,receiving_money
